Category,Product Name,Final Price,Original Price,Discount,Image URL
household_essentials,Clogard Toothpaste 200g,Rs 252.00 / Unit,Rs 360.00,30%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic100334.jpg
household_essentials,Promate Book A5 Spiral 100 Pages Long,Rs 400.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic107177.jpg
household_essentials,Promate Book A7 Spiral 100Pgs Short,Rs 140.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic107181.jpg
household_essentials,Sunsilk Shampoo Soft & Smooth 180ml,Rs 625.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic5551.jpg
household_essentials,Glow & Handsome Cream Max Fairness 50g,"Rs 1,055.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic14229.jpg
household_essentials,Signal Toothpaste Herbal 40g,Rs 125.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic118868.jpg
household_essentials,Amritha Joss Sticks 2 In 1 20S,Rs 150.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic112568.jpg
household_essentials,Flora Premium Toilet Roll 3Ply 4S,"Rs 1,035.00 / Unit","Rs 1,150.00",10%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic8620.jpg
household_essentials,Ipik Waterproof Toilet Seat Cover 5S,Rs 360.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic112098.jpg
snacks,Scan Jumbo Peanut 70g,Rs 279.00 / Unit,Rs 310.00,10%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic3292.jpg
snacks,Uma Tasty Murukku 200g,Rs 454.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic333.jpg
snacks,Black & Gold Cocktail Mixture 500g,Rs 955.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic51536.jpg
snacks,Noas Devilled Mixture 100g,Rs 230.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic10944.jpg
snacks,Noas Salted Dhal 200g,Rs 450.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic10950.jpg
snacks,Noas Devilled Peanuts 200g,Rs 700.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic10951.jpg
snacks,Noas Spicy Gram 100g,Rs 290.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic12186.jpg
snacks,Noas Cassava Chips 100g,Rs 310.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic4758.jpg
snacks,Scan Jumbo Peanuts Chillie 70g,Rs 320.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic4790.jpg
snacks,Scan Jumbo Peanuts Chillie 100g,Rs 430.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic4815.jpg
keells_bakery,Keells Kurakkan Bread 400g,Rs 350.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic951008.jpg
keells_bakery,Roast Bread,Rs 125.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic951013.jpg
keells_bakery,French Bread,Rs 295.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic951006.jpg
keells_bakery,Kisses Large Pack,Rs 340.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic957058.jpg
keells_bakery,Marshmallow Pack,Rs 275.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic957057.jpg
keells_bakery,Keells Bread Crumbs 400g,Rs 390.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic951001.jpg
keells_bakery,Tea Cake,Rs 770.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic953049.jpg
grocery,Keells Turmeric Powder 100g,Rs 450.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic42565.jpg
grocery,Bcc White Coconut Oil Bottle 1L,"Rs 1,975.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic72990.jpg
grocery,Chupa Chups Lollipop Classic 11g,Rs 40.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic110203.jpg
grocery,Maliban Real Temptation Coffee Biscuit 90g,Rs 300.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic119655.jpg
grocery,Happy Hen Brown Eggs Medium 10S,Rs 440.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic120107.jpg
grocery,Chickpeas (Gram) Bulk kg,Rs 390.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic14086.jpg
grocery,Maliban Bran Cracker 210g,Rs 290.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic30005.jpg
grocery,Lanka Soy Malu Cuttlefish 90g,Rs 140.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic96986.jpg
grocery,Maliban Cream Cracker 125g,Rs 140.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic9714.jpg
grocery,Maliban Chocolate Cream Biscuits 400g,Rs 450.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic4526.jpg
electronic_devices,Samsung Galaxy Tab A9 4+64 - Grey,"Rs 85,667.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/SM-X115-GRY.jpg
electronic_devices,Samsung Galaxy Tab A9+ 5G 4+64 - Grey,"Rs 124,489.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/SM-X216B-GRY.jpg
electronic_devices,Samsung Galaxy Tab A9+ 5G 8+128 - Grey,"Rs 140,419.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/SM-X216BE-GRY.jpg
electronic_devices,Samsung Galaxy A06 4+64Gb-Black,"Rs 39,799.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/SM-A065FD-BLK.jpg
electronic_devices,Asus Notebook - Ultra Light Weight,"Rs 399,000.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/B3402FBA.jpg
electronic_devices,Asus Desktop Computer - I7 Pro - 12 Gen,"Rs 326,000.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/D700MDE.jpg
electronic_devices,Asus Desktop Computer - I7 Win 10 Pro - Q Chipset,"Rs 189,000.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/D900TA.jpg
electronic_devices,Asus Desktop Computer - I7 Dos - 10 Gen,"Rs 295,000.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/D700ME-DOS.jpg
electronic_devices,Asus Desktop Computer - I7 Pro - 13 Gen,"Rs 359,000.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/D700ME-PRO.jpg
electronic_devices,25W Adapter Only,"Rs 6,099.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/EP-T2510NBEGGB.jpg
electronic_devices,Samsung Galaxy M14 6+128Gb-D.Blue,"Rs 55,399.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/SM-M145FH-DBLU.jpg
electronic_devices,Samsung Galaxy S25 Ultra 12+256-T.Silver,"Rs 474,726.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/SM-S938BB-TSB.jpg
electronic_devices,Samsung Galaxy S25 Ultra 12+256-T.Black,"Rs 474,726.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/SM-S938BK-TBLK.jpg
electronic_devices,Samsung Galaxy S25 Ultra 12+256-T.Gray,"Rs 474,726.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/SM-S938BT-TGRY.jpg
chilled_products,Newdale Set Yoghurt Strawberry 80g,Rs 72.00 / Unit,Rs 80.00,10%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic99311.jpg
chilled_products,Highland Yoghurt Set Plain 80g,Rs 70.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic18831.jpg
chilled_products,Ambewela Set Yoghurt Multipack 6S 480g,Rs 400.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic116345.jpg
chilled_products,Kotmale Drinking Yoghurt Woodapple 180Ml,Rs 127.00 / Unit,Rs 150.00,15%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic114891.jpg
chilled_products,Anchor Drinking Yoghurt Mango Passion 180ml,Rs 144.00 / Unit,Rs 160.00,10%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic117863.jpg
chilled_products,Anchor Drinking Yoghurt Vanilla 180ml,Rs 144.00 / Unit,Rs 160.00,10%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic117864.jpg
chilled_products,Kotmale Drinking Yoghurt Strawberry 180Ml,Rs 150.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic114203.jpg
chilled_products,Chello Basil Seed Drinking Yoghurt Mango 180Ml,Rs 127.00 / Unit,Rs 150.00,15%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic119171.jpg
fresh_fruits,Apple - Red,"Rs 2,460.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic924007.jpg
fresh_fruits,Mandarin - Local (Jama Naran),Rs 740.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923043.jpg
fresh_fruits,Melon - Dark Bell,Rs 160.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923059.jpg
fresh_fruits,Jagro Strawberry Fields 250g,"Rs 1,250.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923032.jpg
fresh_fruits,Mango - Tjc,"Rs 1,250.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923053.jpg
fresh_fruits,Pears - Yellow,"Rs 3,150.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic924030.jpg
fresh_fruits,Grapes - Black,"Rs 3,810.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic924017.jpg
fresh_fruits,Mangosteen,"Rs 2,310.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923056.jpg
fresh_fruits,Melon - Cantaloupe,Rs 620.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923057.jpg
fresh_fruits,Berry Much Fresh Strawberry 125g,Rs 730.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
fresh_fruits,Berry Much Fresh Strawberry 250g,"Rs 1,350.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923068.jpg
fresh_fruits,Jambola,Rs 290.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923034.jpg
fresh_fruits,Durian,Rs 850.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923019.jpg
household_essentials,Cp Dog Food Chicken 500g,Rs 680.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic112291.jpg
household_essentials,Ninja Mosquito Coil Extra Power 12 Hours 10S,Rs 200.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic12315.jpg
household_essentials,Vaseline Lotion Aloe Fresh 200ml,Rs 820.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic124578.jpg
household_essentials,Ignite Tealight Candle Pack 8S 2H Burn,Rs 305.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic123684.jpg
household_essentials,Rin Detergent Powder Refresh Lime & Rose 1Kg,Rs 300.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic115090.jpg
household_essentials,Godrej Hair Colour Shampoo 21ml,Rs 200.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic118259.jpg
household_essentials,Lifebuoy Soap Kohomba & Aloe 100g,Rs 127.00 / Unit,Rs 150.00,15%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic118266.jpg
household_essentials,Atlas Cr Book Single Rule 160 Pages,Rs 375.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic44592.jpg
snacks,Nature's Love Chia Seeds 100g,Rs 535.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic119890.jpg
snacks,Nature's Love Sunflower Seeds 100g,Rs 435.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic119892.jpg
snacks,Uswatte Tipi Tip Cheese Balls 50G+5g,Rs 200.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic102154.jpg
snacks,Real Tasty Dhal 200g,Rs 390.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic11163.jpg
snacks,M.C.M. Chillie Pakada 100g,Rs 400.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic11164.jpg
snacks,Rancrisp Cassava Chips Pep & Salt 100g,Rs 300.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic111747.jpg
snacks,Noas Garlic Murukku 100g,Rs 250.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic111767.jpg
snacks,Rancrisp Cashew Pieces Raw 100g,Rs 800.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic84562.jpg
snacks,Noas Prawn Crackers 50g,Rs 280.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic99050.jpg
snacks,Black & Gold Cassava Chips 100g,Rs 240.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic99329.jpg
keells_bakery,Date Cake,"Rs 1,020.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic953051.jpg
keells_bakery,Chocolate Fruit & Nut Cake,"Rs 1,155.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic953074.jpg
keells_bakery,Assorted Cookies Pack 6S,Rs 250.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic957066.jpg
keells_bakery,Jujubes Pack,Rs 285.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic957067.jpg
keells_bakery,Damn Fine Primium House Blend (Cofee)1kg,"Rs 5,880.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
keells_bakery,Doughnut - Cashew <(>&<)> Chocolate Topping,Rs 180.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic957089.jpg
keells_bakery,Bakery Sweet Item 1,Rs 155.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic957100.jpg
keells_bakery,Chelsea Bun,Rs 265.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic952017.jpg
keells_bakery,Bread Sticks Pack,Rs 155.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
keells_bakery,Dark Chocolate Muffin,Rs 295.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic957111.jpg
keells_bakery,Fruit & Nut Cookies 5S,Rs 370.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic957118.jpg
grocery,Keells Chickpeas 500g,Rs 295.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic8703.jpg
grocery,Keells Cinnamon Sticks 25g,Rs 229.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic42542.jpg
grocery,Keells Mustard Seeds 100g,Rs 95.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic42549.jpg
grocery,Keells Maldive Fish 100g,Rs 455.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic42553.jpg
grocery,Cic Kuruluthuda Rice 1kg,Rs 520.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic120767.jpg
grocery,Keells Chilli Powder 250g,Rs 400.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic42555.jpg
grocery,Maliban Lemon Puff 100g,Rs 110.00 / Unit,Rs 130.00,15%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic95429.jpg
grocery,Scan Jumbo Peanut 35g,Rs 150.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic3810.jpg
electronic_devices,Samsung Galaxy A26 5G 8+128Gb - Black,"Rs 111,839.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/SM-A266BG-BLK.jpg
electronic_devices,Samsung Galaxy A26 5G 8+128Gb - L.Green,"Rs 111,839.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/SM-A266BG-LGRN.jpg
electronic_devices,Samsung Galaxy A26 5G 8+256Gb -Black,"Rs 124,039.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/SM-A266BH-BLK.jpg
electronic_devices,Samsung Galaxy A26 5G 8+256Gb - L. Green,"Rs 124,039.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/SM-A266BH-LGRN.jpg
electronic_devices,Samsung Galaxy A36 5G 8+256Gb -Black,"Rs 147,419.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/SM-A366EG-BLK.jpg
electronic_devices,Samsung Galaxy A36 5G 8+256Gb - L.Green,"Rs 147,419.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/SM-A366EG-LGRN.jpg
electronic_devices,Samsung Galaxy A56 5G 12+256Gb -Grey,"Rs 194,179.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/SM-A566ED-GRY.jpg
electronic_devices,Samsung Galaxy F16 5G 6+128Gb - Blue,"Rs 68,579.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/SM-E166PG-BLU.jpg
electronic_devices,Samsung Galaxy A36 5G 12+256Gb - Black,"Rs 162,669.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/SM-A366EH-BLK.jpg
chilled_products,Anchor Stirred Yoghurt Mixed Berry 100g,Rs 180.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic93287.jpg
chilled_products,Anchor Drinking Yoghurt Strawberry 180ml,Rs 160.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic119673.jpg
chilled_products,Richlife Cheese Wedges Regular 8S 120g,Rs 532.00 / Unit,Rs 560.00,5%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic118815.jpg
chilled_products,Highland Curd Plastic Tub Plain 510g,Rs 360.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic35689.jpg
chilled_products,Anchor Stirred Yoghurt Plain 100g,Rs 130.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic76958.jpg
chilled_products,Keells Set Yoghurt Plain 80g,Rs 63.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic122404.jpg
chilled_products,Anchor Drinking Yoghurt Mixed Berry 180ml,Rs 160.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic125898.jpg
chilled_products,Cic Creamoo Dairy Dessert Strawberry 70G,Rs 70.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic120115.jpg
chilled_products,Lurpak Butter Salted 100g,Rs 657.00 / Unit,Rs 730.00,10%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic112097.jpg
chilled_products,Meadowlea Fat Spread Tub 500g,Rs 980.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic58724.jpg
chilled_products,Happy Cow Cheese Portion Low Fat 140g,"Rs 1,290.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic93848.jpg
chilled_products,Kotmale Stirred Yoghurt Vanilla 80g,Rs 140.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic118816.jpg
chilled_products,Chello Basil Seed Drinking Yoghurt Vanilla 180Ml,Rs 127.00 / Unit,Rs 150.00,15%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic119172.jpg
chilled_products,Kandos Chocolate Biscuit Pudding 400g,Rs 850.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic92252.jpg
chilled_products,Richlife Drinking Yoghurt Classic 180ml,Rs 150.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic122323.jpg
chilled_products,Kotmale Yoghurt Multi Pack 6S 480g,Rs 350.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic117845.jpg
chilled_products,Newdale Milk Shake Vanilla 180ml,Rs 250.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Kotmale Drinking Yoghurt Vanilla 180Ml,Rs 127.00 / Unit,Rs 150.00,15%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic114202.jpg
fresh_fruits,Banana - Cavendish,Rs 240.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923005.jpg
fresh_fruits,Banana - Cic Quality,Rs 450.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923006.jpg
fresh_fruits,Organic Melon - Dark Bell,Rs 230.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic921025.jpg
fresh_fruits,Organic Melon - Red Fantasy,Rs 230.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic921026.jpg
fresh_fruits,Organic Papaya,Rs 250.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic921029.jpg
fresh_fruits,Organic Pineapple,Rs 680.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic921032.jpg
fresh_fruits,Rambutan,Rs 990.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923078.jpg
fresh_fruits,Dragon Fruit ( Pitaya ),"Rs 1,990.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923018.jpg
fresh_fruits,Organic Mango Tjc,"Rs 2,340.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic921022.jpg
fresh_fruits,Passion Fruit,Rs 990.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923074.jpg
fresh_fruits,Pears - Local,"Rs 3,990.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923075.jpg
fresh_fruits,Apple - Yellow,"Rs 2,230.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic924009.jpg
fresh_fruits,Pears - Green,"Rs 2,220.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic924028.jpg
fresh_fruits,Mandarin - (Honey) Small,"Rs 1,290.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic924022.jpg
fresh_fruits,Woodapple,Rs 980.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923086.jpg
fresh_fruits,Delum (Local),"Rs 1,290.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923015.jpg
household_essentials,Nangrow Baby Milk Powder Stage 3 Box 1-3Years 300G,"Rs 1,760.00 / Unit","Rs 2,000.00",12%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic110732.jpg
household_essentials,Harpic Citrus 500ml,Rs 430.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic18845.jpg
household_essentials,Comfort Fabric Conditioner Pink 860ml,Rs 986.00 / Unit,"Rs 1,160.00",15%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic43131.jpg
household_essentials,Baby Cheramy Cologne Classic 100ml,Rs 575.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic11459.jpg
household_essentials,Promate Exercise Book Single 120 Pages,Rs 180.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic117607.jpg
household_essentials,Harpic Fresh Citrus 750ml,Rs 675.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic23203.jpg
household_essentials,Atlas B5 Square Ruled Exercise Book 80 Pages,Rs 126.00 / Unit,Rs 140.00,10%,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
household_essentials,Beam Inguru Koththamalli Tea Pouch 20S,Rs 450.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic121425.jpg
household_essentials,Bio Clean Tile And Surface Cleaner Kohomba 950Ml,Rs 750.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic120819.jpg
household_essentials,Bubble Detergent Powder Aloe Vera 1kg,Rs 392.00 / Unit,Rs 490.00,20%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic121344.jpg
household_essentials,Ninja Mosquito Coil Extra Power 10 Hours 10S,Rs 180.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic2209.jpg
snacks,Keells Onion Snacks 50g,Rs 179.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic118833.jpg
snacks,Rancrisp Honey Cashew 70g,Rs 520.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic118985.jpg
snacks,Rancrisp Cassava Chips Original 100g,Rs 300.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic119290.jpg
snacks,Richy Frank Savoury Popcorn 25g,Rs 292.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic57940.jpg
snacks,Mr. Potato Crisp Original Can 100g,Rs 756.00 / Unit,Rs 840.00,10%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic93356.jpg
snacks,Noas Devilled Mixture 500g,"Rs 1,100.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic31021.jpg
snacks,Black & Gold Garlic Murukku 200g,Rs 395.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic112789.jpg
snacks,Black & Gold Roasted Gram 100g,Rs 230.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic112790.jpg
snacks,Black & Gold Hot Cocktail Mixture 400g,Rs 955.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic112815.jpg
snacks,Mr. Potato Crisp Original Can 40g,Rs 480.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
snacks,Finch Dried Red Cherry 75g,Rs 990.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic123772.jpg
grocery,Keells Red Dhal 500g,Rs 165.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic8701.jpg
grocery,Lanka Soy Soya Meat Chicken 90g,Rs 140.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic62765.jpg
grocery,Maggi Noodles Chicken New 73g,Rs 115.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic101501.jpg
grocery,Finagle Sandwich Bread 500g,Rs 495.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic10743.jpg
grocery,Motha Jelly Strawberry 100g,Rs 230.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic26.jpg
grocery,Maalu Maalu Jack Mackerel 425g,Rs 560.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
grocery,Dumindu Table Salt 400g,Rs 135.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
grocery,Maliban Less Sugar Chocolate Cream Biscuit 100G,Rs 150.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic125749.jpg
grocery,Keells Chicken Flavoured Soup 60G,Rs 226.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic120056.jpg
grocery,Mccurrie Crushed Chilli 100g,Rs 263.00 / Unit,Rs 310.00,15%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic6206.jpg
grocery,Maliban Gold Marie Biscuit 350g,Rs 330.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic6636.jpg
grocery,Keells Pepper Powder 100g,Rs 395.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic42564.jpg
grocery,Keells Chilli Powder 100g,Rs 160.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic42554.jpg
grocery,Munchee Ginger Biscuit 85g,Rs 120.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic4845.jpg
grocery,Cic Red Suduru Rice 1kg,Rs 570.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic120766.jpg
grocery,Harischandra Noodles 400g,Rs 280.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic23048.jpg
grocery,Maggi Coconut Milk Powder 300g,"Rs 1,280.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic27617.jpg
electronic_devices,Samsung Galaxy A36 5G 12+256Gb - L. Green,"Rs 162,669.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/SM-A366EH-LGRN.jpg
